Collection Date,Pricing Category,Provider,Device,Model,Specification,Max. Trade-In Value (RM),Standardized Model,Model_Year,Device Type,Model.1,Generation,Year,Screen Size (inch),Clock Speed,Chipset,RAM (GB),Storage (GB),Storage Type,Connectivity,Model Number
,Retailer Trade-in,Machines,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),1TB SSD,500,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),2TB SSD,575,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),128GB SSD,505,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,128.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),256GB SSD,605,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),512GB SSD,605,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),1TB SSD,605,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2TB SSD,705,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),256GB SSD,570,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),512GB SSD,655,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),1TB SSD,705,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2TB SSD,755,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),256GB SSD,1200,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),512GB SSD,1395,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),1TB SSD,1550,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2TB SSD,1990,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),256GB SSD,1200,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),512GB SSD,1395,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),1TB SSD,1550,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2TB SSD,2015,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),256GB SSD,1855,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),512GB SSD,2015,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),1TB SSD,2245,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2TB SSD,2815,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 8-Core GPU 13.6 inch (Early 2024),256GB SSD,1950,MacBook Air M3 8-Core CPU and 8-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),256GB SSD,1950,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),512GB SSD,2125,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),1TB SSD,2450,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2TB SSD,3125,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),256GB SSD,2275,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),512GB SSD,2500,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),1TB SSD,3075,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2TB SSD,3475,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 8-Core GPU 13 inch (Early 2025),256GB SSD,2250,MacBook Air M4 10-Core CPU and 8-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),256GB SSD,2450,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),512GB SSD,2675,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),1TB SSD,3125,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2TB SSD,4000,MacBook Air M4 10-Core CPU and 10-Core GPU 13 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,13.0,,M4 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),256GB SSD,2750,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,15.0,,M4 ,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),512GB SSD,2975,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,15.0,,M4 ,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),1TB SSD,3600,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,15.0,,M4 ,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2TB SSD,4400,MacBook Air M4 10-Core CPU and 10-Core GPU 15 inch (Early 2025),2025.0,Mac,MacBook Air,,Early 2025,15.0,,M4 ,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.0GHz 13 inch (Late 2016),256GB SSD,250,MacBook Pro i5 2.0GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.0GHz,i5,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.0GHz 13 inch (Late 2016),512GB SSD,275,MacBook Pro i5 2.0GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.0GHz,i5,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.0GHz 13 inch (Late 2016),1TB SSD,300,MacBook Pro i5 2.0GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.0GHz,i5,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.9GHz 13 inch (Late 2016),256GB SSD,350,MacBook Pro i5 2.9GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.9GHz,i5,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.9GHz 13 inch (Late 2016),512GB SSD,400,MacBook Pro i5 2.9GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.9GHz,i5,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.9GHz 13 inch (Late 2016),1TB SSD,400,MacBook Pro i5 2.9GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.9GHz,i5,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.1GHz 13 inch (Late 2016),256GB SSD,400,MacBook Pro i5 3.1GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,3.1GHz,i5,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.1GHz 13 inch (Late 2016),512GB SSD,400,MacBook Pro i5 3.1GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,3.1GHz,i5,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.1GHz 13 inch (Late 2016),1TB SSD,400,MacBook Pro i5 3.1GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,3.1GHz,i5,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.4GHz 13 inch (Late 2016),256GB SSD,300,MacBook Pro i7 2.4GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.4GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.4GHz 13 inch (Late 2016),512GB SSD,350,MacBook Pro i7 2.4GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.4GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.4GHz 13 inch (Late 2016),1TB SSD,400,MacBook Pro i7 2.4GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,2.4GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.6GHz 15 inch (Late 2016),256GB SSD,650,MacBook Pro i7 2.6GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.6GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.6GHz 15 inch (Late 2016),512GB SSD,675,MacBook Pro i7 2.6GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.6GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.6GHz 15 inch (Late 2016),1TB SSD,700,MacBook Pro i7 2.6GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.6GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.6GHz 15 inch (Late 2016),2TB SSD,750,MacBook Pro i7 2.6GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.6GHz,i7,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.7GHz 15 inch (Late 2016),256GB SSD,650,MacBook Pro i7 2.7GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.7GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.7GHz 15 inch (Late 2016),512GB SSD,675,MacBook Pro i7 2.7GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.7GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.7GHz 15 inch (Late 2016),1TB SSD,700,MacBook Pro i7 2.7GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.7GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.7GHz 15 inch (Late 2016),2TB SSD,750,MacBook Pro i7 2.7GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.7GHz,i7,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.9GHz 15 inch (Late 2016),256GB SSD,650,MacBook Pro i7 2.9GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.9GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.9GHz 15 inch (Late 2016),512GB SSD,675,MacBook Pro i7 2.9GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.9GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.9GHz 15 inch (Late 2016),1TB SSD,700,MacBook Pro i7 2.9GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.9GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.9GHz 15 inch (Late 2016),2TB SSD,750,MacBook Pro i7 2.9GHz 15 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,15.0,2.9GHz,i7,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.3GHz 13 inch (Late 2016),256GB SSD,400,MacBook Pro i7 3.3GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,3.3GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.3GHz 13 inch (Late 2016),512GB SSD,400,MacBook Pro i7 3.3GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,3.3GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.3GHz 13 inch (Late 2016),1TB SSD,400,MacBook Pro i7 3.3GHz 13 inch (Late 2016),2016.0,Mac,MacBook Pro,,Late 2016,13.0,3.3GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.3GHz 13 inch (Mid 2017),128GB SSD,300,MacBook Pro i5 2.3GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,2.3GHz,i5,,128.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.3GHz 13 inch (Mid 2017),256GB SSD,425,MacBook Pro i5 2.3GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,2.3GHz,i5,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.3GHz 13 inch (Mid 2017),512GB SSD,450,MacBook Pro i5 2.3GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,2.3GHz,i5,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.3GHz 13 inch (Mid 2017),1TB SSD,500,MacBook Pro i5 2.3GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,2.3GHz,i5,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.1GHz 13 inch (Mid 2017),256GB SSD,450,MacBook Pro i5 3.1GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.1GHz,i5,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.1GHz 13 inch (Mid 2017),512GB SSD,475,MacBook Pro i5 3.1GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.1GHz,i5,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.1GHz 13 inch (Mid 2017),1TB SSD,550,MacBook Pro i5 3.1GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.1GHz,i5,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.3GHz 13 inch (Mid 2017),256GB SSD,450,MacBook Pro i5 3.3GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.3GHz,i5,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.3GHz 13 inch (Mid 2017),512GB SSD,475,MacBook Pro i5 3.3GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.3GHz,i5,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 3.3GHz 13 inch (Mid 2017),1TB SSD,550,MacBook Pro i5 3.3GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.3GHz,i5,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.5GHz 13 inch (Mid 2017),128GB SSD,300,MacBook Pro i7 2.5GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,2.5GHz,i7,,128.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.5GHz 13 inch (Mid 2017),256GB SSD,450,MacBook Pro i7 2.5GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,2.5GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.5GHz 13 inch (Mid 2017),512GB SSD,500,MacBook Pro i7 2.5GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,2.5GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.5GHz 13 inch (Mid 2017),1TB SSD,550,MacBook Pro i7 2.5GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,2.5GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.8GHz 15 inch (Mid 2017),256GB SSD,750,MacBook Pro i7 2.8GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,2.8GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.8GHz 15 inch (Mid 2017),512GB SSD,750,MacBook Pro i7 2.8GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,2.8GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.8GHz 15 inch (Mid 2017),1TB SSD,775,MacBook Pro i7 2.8GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,2.8GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.8GHz 15 inch (Mid 2017),2TB SSD,825,MacBook Pro i7 2.8GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,2.8GHz,i7,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.9GHz 15 inch (Mid 2017),256GB SSD,750,MacBook Pro i7 2.9GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,2.9GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.9GHz 15 inch (Mid 2017),512GB SSD,750,MacBook Pro i7 2.9GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,2.9GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.9GHz 15 inch (Mid 2017),1TB SSD,775,MacBook Pro i7 2.9GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,2.9GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 2.9GHz 15 inch (Mid 2017),2TB SSD,825,MacBook Pro i7 2.9GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,2.9GHz,i7,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.1GHz 15 inch (Mid 2017),256GB SSD,750,MacBook Pro i7 3.1GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,3.1GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.1GHz 15 inch (Mid 2017),512GB SSD,750,MacBook Pro i7 3.1GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,3.1GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.1GHz 15 inch (Mid 2017),1TB SSD,775,MacBook Pro i7 3.1GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,3.1GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.1GHz 15 inch (Mid 2017),2TB SSD,825,MacBook Pro i7 3.1GHz 15 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,15.0,3.1GHz,i7,,2048.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.5GHz 13 inch (Mid 2017),256GB SSD,675,MacBook Pro i7 3.5GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.5GHz,i7,,256.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.5GHz 13 inch (Mid 2017),512GB SSD,750,MacBook Pro i7 3.5GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.5GHz,i7,,512.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i7 3.5GHz 13 inch (Mid 2017),1TB SSD,775,MacBook Pro i7 3.5GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Pro,,Mid 2017,13.0,3.5GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,Machines,Mac,MacBook Pro i5 2.3GHz 13 inch (Mid 2018),256GB SSD,600,MacBook Pro i5 2.3GHz 13 inch (Mid 2018),2018.0,Mac,MacBook Pro,,Mid 2018,13.0,2.3GHz,i5,,256.0,SSD,,
